Datetime;Temperature;Pressure;Relative_humidity;Vapor_pressure;Wind_speed;Airtight
03.07.2021 16:00;25.94;997.66;37.6;12.61;1.59;1156.45
03.07.2021 16:10;26.04;997.57;38.11;12.86;1.19;1155.86
03.07.2021 16:20;26.56;997.49;37.17;12.93;1.54;1153.72
03.07.2021 16:30;26.06;997.45;38.18;12.9;2.29;1155.62
03.07.2021 16:40;25.96;997.41;37.66;12.65;1.89;1156.07
03.07.2021 16:50;26.14;997.33;38.27;12.99;1.33;1155.13
03.07.2021 17:00;26.45;997.23;35.62;12.31;1.11;1154.12
03.07.2021 17:10;26.67;997.11;35.97;12.6;1.55;1153.01
03.07.2021 17:20;26.23;997.03;36.82;12.57;1.8;1154.62
03.07.2021 17:30;26.01;996.94;37.64;12.68;1.26;1155.32
03.07.2021 17:40;26.21;996.91;37.98;12.95;1.27;1154.39
03.07.2021 17:50;26.08;996.92;38.85;13.14;1.34;1154.82
03.07.2021 18:00;25.82;996.88;38.41;12.79;0.98;1155.93
03.07.2021 18:10;26.12;996.88;37.41;12.68;1.2;1154.82
03.07.2021 18:20;25.9;996.84;38.34;12.83;1.53;1155.56
03.07.2021 18:30;25.61;996.81;37.92;12.48;1.09;1156.8
03.07.2021 18:40;25.1;996.82;40.33;12.87;1.27;1158.62
03.07.2021 18:50;25.14;996.84;41.77;13.36;0.8;1158.26
03.07.2021 19:00;25.34;996.83;47.33;15.32;0.61;1156.61
03.07.2021 19:10;25.07;996.8;47.64;15.18;0.49;1157.69
03.07.2021 19:20;23.85;996.8;53.73;15.91;0.47;1162.12
03.07.2021 19:30;22.13;996.73;58.41;15.59;0.64;1168.95
03.07.2021 19:40;21.15;996.68;63.05;15.85;2.62;1172.66
03.07.2021 19:50;20.87;996.69;66.57;16.45;0.36;1173.52
03.07.2021 20:00;20.31;996.72;66.97;15.99;0.52;1176.01
03.07.2021 20:10;19.51;996.72;72.64;16.5;0.6;1178.99
03.07.2021 20:20;18.71;996.71;76.39;16.51;0.56;1182.21
03.07.2021 20:30;17.97;996.79;79.59;16.42;0.16;1185.35
03.07.2021 20:40;17.14;996.85;82.4;16.13;0.55;1188.94
03.07.2021 20:50;16.6;996.91;82.7;15.65;0.31;1191.46
03.07.2021 21:00;16.17;997.0;85.1;15.67;0.52;1193.32
03.07.2021 21:10;15.7;997.0;87.0;15.54;0.23;1195.33
03.07.2021 21:20;15.27;996.99;89.3;15.52;0.78;1197.1
03.07.2021 21:30;15.01;996.97;89.7;15.33;0.79;1198.25
03.07.2021 21:40;14.78;996.96;91.9;15.47;0.6;1199.13
03.07.2021 21:50;14.57;997.01;93.3;15.5;1.14;1200.05
03.07.2021 22:00;14.35;997.0;93.7;15.34;0.35;1201.03
03.07.2021 22:10;14.22;997.02;93.1;15.12;0.44;1201.69
03.07.2021 22:20;14.09;997.02;95.3;15.35;1.12;1202.13
03.07.2021 22:30;13.84;997.07;96.5;15.29;0.44;1203.26
03.07.2021 22:40;13.6;997.09;97.5;15.21;0.23;1204.33
03.07.2021 22:50;13.35;997.03;97.9;15.02;1.04;1205.4
03.07.2021 23:00;13.15;996.97;98.6;14.93;0.61;1206.21
03.07.2021 23:10;12.88;996.95;98.8;14.7;0.29;1207.43
03.07.2021 23:20;12.69;996.96;99.6;14.64;0.17;1208.28
03.07.2021 23:30;12.49;997.03;99.8;14.48;0.33;1209.28
03.07.2021 23:40;12.36;997.0;100.0;14.38;0.24;1209.84
03.07.2021 23:50;12.22;997.0;100.0;14.25;0.31;1210.5
04.07.2021 00:00;12.06;996.92;100.0;14.1;0.31;1211.15
04.07.2021 00:10;11.92;996.86;100.0;13.97;0.27;1211.72
04.07.2021 00:20;11.74;996.83;100.0;13.8;0.25;1212.53
04.07.2021 00:30;11.6;996.8;100.0;13.68;0.33;1213.15
04.07.2021 00:40;11.47;996.73;100.0;13.56;0.22;1213.67
04.07.2021 00:50;11.39;996.72;100.0;13.49;0.32;1214.03
04.07.2021 01:00;11.28;996.69;100.0;13.39;0.32;1214.51
04.07.2021 01:10;11.26;996.65;100.0;13.37;0.28;1214.55
04.07.2021 01:20;11.24;996.61;100.0;13.35;0.23;1214.61
04.07.2021 01:30;11.15;996.61;100.0;13.28;0.37;1215.03
04.07.2021 01:40;10.99;996.63;100.0;13.13;0.26;1215.79
04.07.2021 01:50;11.0;996.58;100.0;13.14;0.27;1215.69
04.07.2021 02:00;10.91;996.54;100.0;13.06;0.26;1216.06
04.07.2021 02:10;10.82;996.5;100.0;12.99;0.3;1216.43
04.07.2021 02:20;10.76;996.44;100.0;12.93;0.16;1216.64
04.07.2021 02:30;10.66;996.43;100.0;12.85;0.44;1217.1
04.07.2021 02:40;10.69;996.37;100.0;12.87;0.56;1216.88
04.07.2021 02:50;10.46;996.34;100.0;12.68;0.51;1217.92
04.07.2021 03:00;10.43;996.32;100.0;12.65;0.32;1218.04
04.07.2021 03:10;10.46;996.26;100.0;12.68;0.23;1217.83
04.07.2021 03:20;10.53;996.22;100.0;12.74;2.4;1217.45
04.07.2021 03:30;10.62;996.25;100.0;12.81;0.96;1217.06
04.07.2021 03:40;10.55;996.2;100.0;12.75;0.63;1217.34
04.07.2021 03:50;10.7;996.14;100.0;12.88;0.57;1216.55
04.07.2021 04:00;10.55;996.09;100.0;12.75;0.59;1217.2
04.07.2021 04:10;10.62;996.08;100.0;12.81;0.6;1216.86
04.07.2021 04:20;10.84;996.05;100.0;13.0;0.94;1215.79
04.07.2021 04:30;11.33;996.06;100.0;13.43;0.69;1213.51
04.07.2021 04:40;11.36;996.08;100.0;13.46;0.78;1213.39
04.07.2021 04:50;11.71;996.17;100.0;13.78;1.49;1211.86
04.07.2021 05:00;12.08;996.18;100.0;14.12;1.8;1210.15
04.07.2021 05:10;12.28;996.19;99.9;14.29;1.33;1209.23
04.07.2021 05:20;12.53;996.15;98.3;14.3;1.51;1208.12
04.07.2021 05:30;12.81;996.13;97.6;14.46;0.65;1206.84
04.07.2021 05:40;13.26;996.12;95.2;14.52;1.05;1204.9
04.07.2021 05:50;13.54;996.1;93.4;14.51;1.0;1203.71
04.07.2021 06:00;13.54;996.1;92.4;14.36;0.73;1203.78
04.07.2021 06:10;13.6;996.11;93.0;14.51;0.82;1203.47
04.07.2021 06:20;13.76;996.08;92.5;14.58;1.57;1202.73
04.07.2021 06:30;14.14;996.1;90.1;14.56;1.09;1201.17
04.07.2021 06:40;14.54;996.05;88.2;14.62;1.2;1199.41
04.07.2021 06:50;14.83;996.06;87.5;14.78;1.28;1198.14
04.07.2021 07:00;15.48;996.02;85.6;15.08;0.81;1195.26
04.07.2021 07:10;16.25;995.99;81.7;15.12;1.02;1192.03
04.07.2021 07:20;16.93;995.95;78.76;15.22;0.93;1189.14
04.07.2021 07:30;17.5;995.93;76.56;15.34;0.96;1186.73
04.07.2021 07:40;17.81;995.91;76.38;15.6;0.91;1185.32
04.07.2021 07:50;17.66;995.86;76.56;15.49;0.66;1185.92
04.07.2021 08:00;17.71;995.79;76.08;15.44;0.5;1185.66
04.07.2021 08:10;18.2;995.75;74.78;15.65;0.64;1183.52
04.07.2021 08:20;19.46;995.62;70.47;15.96;0.29;1178.13
04.07.2021 08:30;20.26;995.43;66.8;15.9;0.37;1174.72
04.07.2021 08:40;20.45;995.31;67.31;16.21;0.5;1173.68
04.07.2021 08:50;21.44;995.25;65.5;16.76;0.8;1169.42
04.07.2021 09:00;22.59;995.21;60.81;16.69;0.45;1164.85
04.07.2021 09:10;23.31;995.08;58.26;16.7;0.86;1161.87
04.07.2021 09:20;23.31;995.04;56.95;16.33;0.65;1161.99
04.07.2021 09:30;23.06;994.92;60.13;16.98;0.75;1162.54
04.07.2021 09:40;23.51;994.79;60.14;17.45;0.86;1160.4
04.07.2021 09:50;23.94;994.64;58.59;17.45;0.78;1158.55
04.07.2021 10:00;24.26;994.5;57.56;17.47;0.6;1157.14
04.07.2021 10:10;24.81;994.46;54.61;17.13;0.79;1155.1
04.07.2021 10:20;25.33;994.41;53.5;17.31;0.99;1152.95
04.07.2021 10:30;25.42;994.33;54.07;17.59;0.76;1152.39
04.07.2021 10:40;25.77;994.22;52.84;17.55;0.94;1150.93
04.07.2021 10:50;25.79;994.11;52.5;17.46;1.18;1150.76
04.07.2021 11:00;26.0;993.98;51.69;17.4;1.4;1149.83
04.07.2021 11:10;26.19;993.84;49.7;16.92;1.48;1149.15
04.07.2021 11:20;26.83;993.72;47.7;16.86;1.5;1146.59
04.07.2021 11:30;26.85;993.59;47.4;16.78;2.09;1146.39
04.07.2021 11:40;26.64;993.45;47.44;16.59;2.18;1147.12
04.07.2021 11:50;26.95;993.33;47.55;16.93;1.76;1145.65
04.07.2021 12:00;26.87;993.22;43.18;15.3;1.91;1146.53
04.07.2021 12:10;26.21;993.13;46.05;15.7;1.31;1148.78
04.07.2021 12:20;26.54;993.04;44.97;15.63;1.06;1147.44
04.07.2021 12:30;26.91;992.97;43.08;15.3;0.97;1146.09
04.07.2021 12:40;27.02;992.9;43.66;15.61;1.8;1145.45
04.07.2021 12:50;27.02;992.81;43.93;15.7;1.33;1145.31
04.07.2021 13:00;27.43;992.74;44.65;16.35;1.03;1143.38
04.07.2021 13:10;28.02;992.63;42.79;16.22;1.35;1141.08
04.07.2021 13:20;27.31;992.6;44.25;16.09;1.77;1143.79
04.07.2021 13:30;26.93;992.62;43.94;15.63;2.07;1145.46
04.07.2021 13:40;26.69;992.63;41.94;14.71;2.28;1146.8
04.07.2021 13:50;26.57;992.51;41.15;14.33;1.92;1147.28
04.07.2021 14:00;26.2;992.55;44.5;15.16;2.45;1148.39
04.07.2021 14:10;25.75;992.55;45.92;15.23;1.99;1150.08
04.07.2021 14:20;25.66;992.51;46.51;15.35;2.43;1150.33
04.07.2021 14:30;25.38;992.5;46.63;15.13;2.55;1151.49
04.07.2021 14:40;25.07;992.6;49.02;15.62;2.59;1152.6
04.07.2021 14:50;24.3;992.78;51.43;15.65;2.94;1155.77
04.07.2021 15:00;23.43;992.79;53.21;15.37;2.6;1159.3
04.07.2021 15:10;23.43;992.75;54.48;15.73;1.83;1159.09
04.07.2021 15:20;23.45;992.73;54.4;15.73;1.88;1158.99
04.07.2021 15:30;23.38;992.72;54.65;15.74;1.55;1159.24
04.07.2021 15:40;23.07;992.73;56.88;16.07;1.75;1160.32
04.07.2021 15:50;22.78;992.66;57.9;16.08;1.46;1161.38
04.07.2021 16:00;22.65;992.68;58.4;16.09;1.2;1161.91
04.07.2021 16:10;22.57;992.56;59.26;16.25;1.52;1162.01
04.07.2021 16:20;22.76;992.46;58.87;16.33;1.57;1161.1
04.07.2021 16:30;22.84;992.33;59.27;16.52;1.34;1160.55
04.07.2021 16:40;22.8;992.21;59.74;16.61;0.77;1160.54
04.07.2021 16:50;23.13;992.14;57.57;16.33;0.51;1159.29
04.07.2021 17:00;23.52;992.05;54.26;15.76;0.45;1157.91
04.07.2021 17:10;23.6;992.03;53.74;15.68;0.89;1157.6
04.07.2021 17:20;23.78;991.92;54.19;15.98;0.43;1156.64
04.07.2021 17:30;24.46;991.83;53.67;16.49;1.24;1153.67
04.07.2021 17:40;24.46;991.7;52.78;16.21;1.8;1153.64
04.07.2021 17:50;24.02;991.59;54.69;16.36;0.99;1155.15
04.07.2021 18:00;24.13;991.62;53.08;15.99;0.91;1154.92
04.07.2021 18:10;24.8;991.7;47.76;14.97;1.3;1152.87
04.07.2021 18:20;24.49;991.7;51.62;15.89;0.8;1153.66
04.07.2021 18:30;25.43;991.68;50.06;16.29;0.92;1149.83
04.07.2021 18:40;25.29;991.72;50.82;16.4;0.78;1150.37
04.07.2021 18:50;24.42;991.69;58.03;17.79;0.71;1153.08
04.07.2021 19:00;23.36;991.83;65.85;18.94;0.48;1156.86
04.07.2021 19:10;23.19;991.94;61.25;17.43;1.17;1158.32
04.07.2021 19:20;23.56;992.0;59.01;17.18;1.4;1157.07
04.07.2021 19:30;23.45;992.07;60.23;17.41;1.23;1157.46
04.07.2021 19:40;22.99;992.15;62.89;17.69;1.03;1159.23
04.07.2021 19:50;22.57;992.34;65.62;17.99;1.32;1160.97
04.07.2021 20:00;21.97;992.47;66.74;17.64;2.17;1163.65
04.07.2021 20:10;21.26;992.59;68.09;17.23;1.77;1166.77
04.07.2021 20:20;20.86;992.52;68.62;16.95;1.31;1168.41
04.07.2021 20:30;20.12;992.56;72.83;17.18;1.0;1171.3
04.07.2021 20:40;19.78;992.66;73.52;16.99;0.78;1172.86
04.07.2021 20:50;19.61;992.85;74.71;17.08;1.77;1173.73
04.07.2021 21:00;19.62;992.95;74.8;17.11;1.56;1173.79
04.07.2021 21:10;19.68;992.95;74.26;17.05;1.1;1173.58
04.07.2021 21:20;19.5;993.03;75.55;17.15;0.49;1174.35
04.07.2021 21:30;19.09;993.04;79.68;17.64;0.66;1175.79
04.07.2021 21:40;18.73;993.1;80.5;17.42;1.04;1177.41
04.07.2021 21:50;18.63;993.1;80.3;17.27;1.07;1177.89
04.07.2021 22:00;18.76;993.15;79.16;17.16;1.05;1177.46
04.07.2021 22:10;18.98;993.21;78.52;17.26;0.92;1176.61
04.07.2021 22:20;19.09;993.27;77.59;17.17;0.96;1176.27
04.07.2021 22:30;19.07;993.39;77.72;17.18;0.68;1176.49
04.07.2021 22:40;19.06;993.51;77.11;17.03;0.78;1176.75
04.07.2021 22:50;19.08;993.56;76.92;17.01;1.51;1176.74
04.07.2021 23:00;19.07;993.5;77.22;17.07;1.4;1176.67
04.07.2021 23:10;18.95;993.46;78.38;17.2;1.61;1177.05
04.07.2021 23:20;18.72;993.5;80.4;17.39;1.11;1177.94
04.07.2021 23:30;18.62;993.6;80.1;17.22;1.8;1178.54
04.07.2021 23:40;18.81;993.68;78.27;17.02;1.69;1177.95
04.07.2021 23:50;18.89;993.71;77.01;16.83;1.91;1177.76
05.07.2021 00:00;18.92;993.7;76.29;16.71;2.28;1177.68
05.07.2021 00:10;18.7;993.66;78.37;16.93;1.35;1178.42
05.07.2021 00:20;18.43;993.65;79.7;16.93;1.06;1179.5
05.07.2021 00:30;18.26;993.72;80.3;16.87;1.15;1180.3
05.07.2021 00:40;18.21;993.72;80.0;16.76;1.49;1180.55
05.07.2021 00:50;18.27;993.65;79.25;16.66;1.51;1180.26
05.07.2021 01:00;18.25;993.59;79.04;16.6;0.95;1180.3
05.07.2021 01:10;18.17;993.67;79.69;16.65;0.72;1180.7
05.07.2021 01:20;18.1;993.73;79.93;16.63;0.83;1181.06
05.07.2021 01:30;17.89;993.83;82.5;16.94;0.44;1181.9
05.07.2021 01:40;17.41;993.94;87.5;17.43;0.74;1183.76
05.07.2021 01:50;17.0;994.0;91.9;17.83;0.48;1185.32
05.07.2021 02:00;16.78;994.07;93.7;17.93;0.22;1186.27
05.07.2021 02:10;16.94;994.05;89.7;17.34;0.61;1185.85
05.07.2021 02:20;17.26;994.02;87.8;17.32;0.58;1184.52
05.07.2021 02:30;17.03;994.02;91.7;17.83;0.47;1185.22
05.07.2021 02:40;16.65;993.97;94.6;17.96;0.46;1186.66
05.07.2021 02:50;16.49;993.97;95.1;17.87;0.59;1187.36
05.07.2021 03:00;16.37;994.0;96.1;17.92;0.16;1187.86
05.07.2021 03:10;16.32;993.94;96.2;17.88;0.35;1188.01
05.07.2021 03:20;16.21;993.94;96.1;17.74;0.59;1188.53
05.07.2021 03:30;16.17;993.95;97.1;17.88;0.56;1188.65
05.07.2021 03:40;16.01;993.88;97.6;17.78;0.5;1189.26
05.07.2021 03:50;16.0;993.96;97.2;17.7;0.25;1189.43
05.07.2021 04:00;15.94;994.01;97.7;17.72;0.27;1189.73
05.07.2021 04:10;15.79;994.15;98.2;17.64;0.29;1190.55
05.07.2021 04:20;15.61;994.26;98.7;17.53;0.33;1191.48
05.07.2021 04:30;15.53;994.29;98.9;17.48;0.39;1191.87
05.07.2021 04:40;15.27;994.39;99.0;17.2;0.31;1193.19
05.07.2021 04:50;15.14;994.4;100.0;17.23;0.42;1193.73
05.07.2021 05:00;14.95;994.34;99.8;16.99;0.43;1194.55
05.07.2021 05:10;14.69;994.47;100.0;16.74;0.54;1195.9
05.07.2021 05:20;14.44;994.54;100.0;16.47;0.2;1197.15
05.07.2021 05:30;14.45;994.59;100.0;16.48;0.4;1197.16
05.07.2021 05:40;14.39;994.46;100.0;16.42;0.45;1197.29
05.07.2021 05:50;14.41;994.47;100.0;16.44;0.25;1197.21
05.07.2021 06:00;14.87;994.36;100.0;16.94;0.57;1194.94
05.07.2021 06:10;16.91;994.22;92.4;17.83;0.53;1185.96
05.07.2021 06:20;19.0;994.28;81.1;17.85;0.27;1177.54
05.07.2021 06:30;19.95;994.29;76.38;17.83;0.82;1173.74
05.07.2021 06:40;20.08;994.32;76.27;17.95;0.53;1173.2
05.07.2021 06:50;20.21;994.31;74.08;17.58;1.49;1172.83
05.07.2021 07:00;19.94;994.22;73.84;17.23;2.21;1173.97
05.07.2021 07:10;19.9;994.25;74.44;17.33;2.2;1174.11
05.07.2021 07:20;20.0;994.25;74.05;17.34;2.38;1173.71
05.07.2021 07:30;20.23;994.1;72.87;17.31;2.29;1172.62
05.07.2021 07:40;20.51;994.11;70.94;17.15;2.12;1171.59
05.07.2021 07:50;20.76;994.25;67.64;16.6;3.18;1171.01
05.07.2021 08:00;20.94;994.3;66.24;16.44;2.58;1170.43
05.07.2021 08:10;21.28;994.2;64.22;16.27;2.13;1169.03
05.07.2021 08:20;21.47;994.11;63.13;16.19;2.77;1168.2
05.07.2021 08:30;21.54;994.1;62.33;16.05;2.26;1167.98
05.07.2021 08:40;21.78;994.0;60.33;15.76;2.71;1167.04
05.07.2021 08:50;21.61;993.92;61.19;15.82;2.19;1167.59
05.07.2021 09:00;21.97;993.85;62.08;16.41;1.67;1165.82
05.07.2021 09:10;22.02;993.74;60.05;15.92;1.73;1165.71
05.07.2021 09:20;21.81;993.76;61.01;15.97;2.31;1166.55
05.07.2021 09:30;21.89;993.74;59.85;15.74;2.5;1166.31
05.07.2021 09:40;22.0;993.76;60.76;16.09;2.65;1165.74
05.07.2021 09:50;21.94;993.74;60.06;15.85;2.07;1166.05
05.07.2021 10:00;21.75;993.69;61.59;16.06;1.79;1166.65
05.07.2021 10:10;21.79;993.74;63.45;16.59;2.14;1166.32
05.07.2021 10:20;21.64;993.76;63.35;16.41;2.55;1167.02
05.07.2021 10:30;21.47;993.77;64.13;16.44;2.14;1167.69
05.07.2021 10:40;21.33;993.75;63.76;16.21;2.27;1168.33
05.07.2021 10:50;21.47;993.74;64.18;16.45;2.03;1167.65
05.07.2021 11:00;21.6;993.85;62.99;16.28;2.15;1167.34
05.07.2021 11:10;21.54;993.98;64.54;16.62;2.16;1167.59
05.07.2021 11:20;21.17;994.07;66.32;16.69;2.41;1169.13
05.07.2021 11:30;21.03;994.11;67.71;16.9;1.72;1169.64
05.07.2021 11:40;20.97;994.13;66.71;16.59;2.37;1170.04
05.07.2021 11:50;21.23;994.05;68.81;17.38;2.27;1168.55
05.07.2021 12:00;22.21;994.01;63.69;17.08;3.72;1164.76
05.07.2021 12:10;21.92;993.9;64.61;17.03;2.94;1165.8
05.07.2021 12:20;21.59;993.89;65.4;16.89;2.94;1167.15
05.07.2021 12:30;21.27;993.86;66.63;16.87;2.74;1168.39
05.07.2021 12:40;21.42;993.8;66.29;16.94;2.64;1167.7
05.07.2021 12:50;21.38;993.82;67.42;17.19;1.92;1167.77
05.07.2021 13:00;21.55;993.86;66.59;17.16;2.91;1167.16
05.07.2021 13:10;21.55;993.81;64.47;16.61;3.82;1167.35
05.07.2021 13:20;21.85;993.77;64.06;16.81;4.64;1166.02
05.07.2021 13:30;22.46;993.73;63.11;17.19;3.78;1163.4
05.07.2021 13:40;23.13;993.77;58.45;16.58;4.26;1161.09
05.07.2021 13:50;23.13;993.8;58.28;16.53;4.21;1161.14
05.07.2021 14:00;23.08;993.7;60.08;16.99;3.31;1161.01
05.07.2021 14:10;23.91;993.52;57.02;16.95;3.6;1157.57
05.07.2021 14:20;24.19;993.57;53.63;16.21;4.74;1156.88
05.07.2021 14:30;24.12;993.48;53.29;16.04;3.61;1157.12
05.07.2021 14:40;23.83;993.43;52.69;15.59;3.64;1158.39
05.07.2021 14:50;24.24;993.47;50.28;15.24;3.52;1156.99
05.07.2021 15:00;24.32;993.38;51.32;15.63;3.79;1156.4
05.07.2021 15:10;24.77;993.4;48.2;15.08;4.37;1154.92
05.07.2021 15:20;24.18;993.45;49.59;14.98;3.31;1157.31
05.07.2021 15:30;24.14;993.4;48.53;14.63;3.31;1157.58
05.07.2021 15:40;24.96;993.34;45.85;14.51;4.19;1154.37
05.07.2021 15:50;24.95;993.41;46.31;14.65;4.15;1154.43
05.07.2021 16:00;24.82;993.51;47.08;14.78;2.85;1154.99
05.07.2021 16:10;24.02;993.43;48.03;14.37;3.75;1158.19
05.07.2021 16:20;23.73;993.34;49.2;14.47;3.62;1159.17
05.07.2021 16:30;24.03;993.22;48.35;14.48;4.38;1157.86
05.07.2021 16:40;24.5;993.23;48.21;14.85;3.32;1155.88
05.07.2021 16:50;24.27;993.26;48.57;14.75;2.91;1156.85
05.07.2021 17:00;23.71;993.25;51.06;15.0;2.74;1158.91
05.07.2021 17:10;23.61;993.24;51.51;15.04;2.81;1159.27
05.07.2021 17:20;23.54;993.26;51.44;14.95;3.12;1159.6
05.07.2021 17:30;23.22;993.31;51.39;14.65;3.35;1161.05
05.07.2021 17:40;23.02;993.34;53.68;15.12;2.24;1161.66
05.07.2021 17:50;22.93;993.38;54.48;15.27;2.45;1162.0
05.07.2021 18:00;23.01;993.46;55.15;15.53;2.04;1161.65
05.07.2021 18:10;23.11;993.5;54.84;15.53;2.27;1161.31
05.07.2021 18:20;23.08;993.62;55.53;15.7;2.16;1161.5
05.07.2021 18:30;22.82;993.73;55.93;15.57;2.81;1162.7
05.07.2021 18:40;22.85;993.82;56.26;15.69;2.27;1162.64
05.07.2021 18:50;22.26;993.87;58.12;15.64;2.15;1165.04
05.07.2021 19:00;22.1;993.89;58.98;15.71;2.1;1165.67
05.07.2021 19:10;22.06;993.91;59.02;15.69;2.6;1165.86
05.07.2021 19:20;21.98;993.98;59.93;15.85;1.6;1166.18
05.07.2021 19:30;22.23;994.07;59.56;15.99;1.02;1165.23
05.07.2021 19:40;21.75;994.09;61.42;16.02;1.02;1167.14
05.07.2021 19:50;21.19;994.17;63.85;16.09;0.79;1169.44
05.07.2021 20:00;20.51;994.15;67.99;16.43;0.4;1171.97
05.07.2021 20:10;19.71;994.22;71.93;16.55;0.52;1175.19
05.07.2021 20:20;19.13;994.19;76.32;16.93;0.61;1177.32
05.07.2021 20:30;18.84;994.16;78.29;17.06;0.72;1178.39
05.07.2021 20:40;19.09;994.22;76.27;16.88;0.75;1177.53
05.07.2021 20:50;19.54;994.31;73.34;16.69;1.16;1175.92
05.07.2021 21:00;19.68;994.41;73.38;16.85;0.87;1175.4
05.07.2021 21:10;19.31;994.55;74.77;16.78;0.64;1177.1
05.07.2021 21:20;19.12;994.74;75.84;16.82;0.91;1178.07
05.07.2021 21:30;19.11;994.88;75.88;16.82;0.94;1178.27
05.07.2021 21:40;18.97;994.91;79.2;17.4;0.52;1178.61
05.07.2021 21:50;18.59;994.88;81.7;17.53;0.63;1180.05
05.07.2021 22:00;18.53;994.95;79.52;16.99;0.71;1180.62
05.07.2021 22:10;18.44;994.9;79.77;16.95;0.51;1180.95
05.07.2021 22:20;17.87;994.84;82.8;16.98;0.72;1183.18
05.07.2021 22:30;17.69;994.84;83.4;16.91;0.99;1183.94
05.07.2021 22:40;17.86;994.87;82.3;16.86;0.94;1183.3
05.07.2021 22:50;17.42;994.86;85.2;16.98;0.75;1185.02
05.07.2021 23:00;16.78;994.88;89.7;17.17;0.66;1187.58
05.07.2021 23:10;16.24;994.81;91.6;16.94;0.54;1189.82
05.07.2021 23:20;16.14;994.85;91.6;16.83;1.04;1190.33
05.07.2021 23:30;15.89;994.81;92.3;16.69;0.64;1191.37
05.07.2021 23:40;15.77;994.73;93.3;16.74;1.06;1191.74
05.07.2021 23:50;15.63;994.75;94.3;16.77;0.79;1192.33
06.07.2021 00:00;15.71;994.77;93.3;16.68;0.56;1192.07
06.07.2021 00:10;15.45;994.7;95.4;16.77;1.04;1193.02
06.07.2021 00:20;15.21;994.62;95.4;16.51;0.98;1194.04
06.07.2021 00:30;15.13;994.59;97.0;16.71;0.78;1194.24
06.07.2021 00:40;15.33;994.6;96.2;16.78;0.73;1193.39
06.07.2021 00:50;15.42;994.53;95.8;16.81;0.67;1192.92
06.07.2021 01:00;15.43;994.57;95.9;16.84;0.6;1192.92
06.07.2021 01:10;15.27;994.64;96.6;16.79;0.67;1193.68
06.07.2021 01:20;14.97;994.71;97.9;16.69;0.49;1195.06
06.07.2021 01:30;14.69;994.63;98.7;16.52;0.43;1196.2
06.07.2021 01:40;14.4;994.58;99.4;16.33;0.75;1197.43
06.07.2021 01:50;15.14;994.58;98.6;16.99;0.72;1194.05
06.07.2021 02:00;15.46;994.53;95.1;16.73;0.46;1192.79
06.07.2021 02:10;15.12;994.42;97.5;16.78;0.44;1194.04
06.07.2021 02:20;15.14;994.31;96.7;16.66;0.8;1193.88
06.07.2021 02:30;14.77;994.26;98.7;16.61;0.81;1195.38
06.07.2021 02:40;14.52;994.23;98.9;16.38;0.49;1196.48
06.07.2021 02:50;14.42;994.25;99.7;16.4;0.51;1196.91
06.07.2021 03:00;14.07;994.24;99.5;16.0;0.88;1198.55
06.07.2021 03:10;14.2;994.12;100.0;16.22;0.52;1197.76
06.07.2021 03:20;14.1;994.06;99.8;16.08;0.63;1198.17
06.07.2021 03:30;13.94;994.07;100.0;15.95;0.49;1198.9
06.07.2021 03:40;13.85;994.03;100.0;15.85;0.43;1199.28
06.07.2021 03:50;13.61;994.07;100.0;15.61;0.35;1200.45
06.07.2021 04:00;13.51;994.07;100.0;15.51;0.42;1200.91
06.07.2021 04:10;13.43;994.06;100.0;15.43;0.44;1201.26
06.07.2021 04:20;13.28;994.02;100.0;15.28;0.38;1201.92
06.07.2021 04:30;13.24;993.98;100.0;15.24;0.4;1202.06
06.07.2021 04:40;13.07;993.95;100.0;15.07;0.44;1202.81
06.07.2021 04:50;13.38;993.94;100.0;15.38;0.54;1201.36
06.07.2021 05:00;13.51;993.92;100.0;15.51;0.53;1200.73
06.07.2021 05:10;13.5;993.9;100.0;15.5;0.62;1200.75
06.07.2021 05:20;14.2;993.97;100.0;16.22;0.64;1197.57
06.07.2021 05:30;15.81;993.86;99.6;17.92;0.83;1189.99
06.07.2021 05:40;17.35;993.82;92.7;18.39;0.74;1183.43
06.07.2021 05:50;18.45;993.83;85.6;18.2;0.8;1179.06
06.07.2021 06:00;19.12;993.84;82.1;18.2;0.44;1176.36
06.07.2021 06:10;19.86;993.84;78.31;18.18;0.71;1173.41
06.07.2021 06:20;20.21;993.87;77.43;18.37;0.62;1171.96
06.07.2021 06:30;20.54;993.69;74.47;18.03;1.78;1170.58
06.07.2021 06:40;20.78;993.59;73.31;18.02;1.39;1169.52
06.07.2021 06:50;21.28;993.48;71.06;18.01;1.32;1167.4
06.07.2021 07:00;21.77;993.41;68.83;17.97;1.96;1165.4
06.07.2021 07:10;21.82;993.45;68.01;17.81;1.96;1165.31
06.07.2021 07:20;21.91;993.31;67.2;17.7;2.78;1164.84
06.07.2021 07:30;22.04;993.3;66.85;17.75;2.38;1164.3
06.07.2021 07:40;22.46;993.31;65.74;17.9;2.26;1162.59
06.07.2021 07:50;22.55;993.31;65.29;17.88;2.09;1162.24
06.07.2021 08:00;22.72;993.29;64.23;17.77;3.08;1161.6
06.07.2021 08:10;22.82;993.17;64.15;17.86;3.08;1161.03
06.07.2021 08:20;23.14;993.09;62.69;17.79;2.73;1159.7
